"Ashanti","Afigya-Sekyere","Kyekyewere","Kyekyewere Health Centre",7.14538,-1.63944,"Under renovation","Government","Health Center",229,1,3,2,,2,18,0,0,"Borehole","Water Closet",,"Improved Pit Latrine",,"Solid",,2,2,1,"Carried By Ordelies","Pit burning in facility",,,"National Grid",,2,1,2,2,2,2,,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,4,2,3,2,5,5,4,2,3,3,1,1,5,0,1,1,,,,"Disposable","Boiling pot",,1,,,,1,1,,1,,,,,,,,,,1,,,,,,,6,
"Ashanti","Afigya-Sekyere","Tetrem","Tetrem Health Centre",7.03743,-1.63735,"New  - under construction","Government","Health Center",173,1,4,2,0,1,24,0,0,"Borehole",,"None","Improved Pit Latrine",,"Solid",,1,2,2,"Carried By Ordelies","District /Community assembly de","Burning outside faciity",,"National Grid",,2,2,2,2,2,2,,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,3,0,1,1,,,,"Disposable","Boiling pot",,1,,,,1,2,,1,1,,,,,,,,,1,,,,,,,5,
"Central","Agona","SWEDRU","ABODOM HEALTH CENTRE",5.53296,-0.82329,"Not Applicable","Government","Health Center",55,1,0,2,0,1,,0,,"Piped Water","KVIP",,"KVIP",,"Solid;Liquid",,1,2,1,"Carried By Ordelies","Pit burning in facility",,,"National Grid",,2,1,2,2,2,2,,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,1,1,1,1,0,0,1,0,,0,1,1,,"Disposable","Boiling pot",,1,,2,,2,1,,1,,,,,,,,,,,,,,,,,1,
"Central","Agona","ASAFO","ASAFO HEALTH CENTRE",5.5525,-0.66225,"Not Applicable","Government","Health Center",164,1,5,2,,2,12,6,,"Piped Water","Water Closet",,"Water Closet",,"Solid;Liquid",,2,2,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,2,2,2,2,2,,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,2,2,0,0,1,,0,0,1,1,,"Disposable","Boiling pot",,1,,,,1,2,,1,,,,,,,,,,,,,,,,,,
"Central","Agona","BOBIKUMA","BOBIKUMA H/C",5.55017,-0.85691,"Not Applicable","Government","Health Center",161,1,3,2,0,1,10,7,0,"Piped Water","Improved Pit Latrine",,"Water Closet",,"Solid;Liquid",,1,1,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,2,2,3,3,2,2,2,2,,,6,6,1,1,,,,"Disposable","Boiling pot",,1,,,,2,2,,1,,,,,,,,,,1,,,,,,,,
"Central","Agona","KWANYAKO","KWANYAKO HEALTH CENTRE",5.59022,-0.6374,"Not Applicable","Government","Health Center",505,2,5,2,0,2,29,6,,"Piped Water","Water Closet",,"Water Closet",,"Solid;Liquid",,1,2,2,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,1,2,2,2,2,,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,98,1,1,,,,,,,,,,,,,,,,,,,6,3,6,4,1,1,2,2,3,1,,,500,,1,1,1,1,,"Disposable","Sterilizers",,1,,,,2,3,,1,1,,,,1,,,,,,,,,,,,,
"Central","Agona","SWEDRU","MANKRONG HEALTH CENTRE",5.67169,-0.62054,"Not Applicable","Government","Health Center",112,2,0,2,,1,16,4,10,"Piped Water","Water Closet",,"Water Closet",,"Solid",,2,2,1,"Carried By Ordelies","Pit burning in facility",,,"National Grid",,2,1,2,2,2,2,,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,1,10,10,1,1,2,2,0,0,20,20,1,1,1,1,,"Disposable","Sterilizers",,1,,,,1,2,,1,,,,,,,,,,,,,,,,,,
"Central","Agona","AGONA NKUM","NKUM HEALTH CENTRE",5.6306,-0.83284,"Not Applicable","Government","Health Center",65,1,4,2,0,1,4,2,,"Piped Water","Water Closet",,"Water Closet",,"Solid;Liquid",,2,2,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,1,2,2,2,2,,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,,,,,,,,,,,,,,,,,,,3,2,3,2,,,4,4,2,2,0,0,0,0,0,0,0,,,"Disposable","Boiling pot",,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,6,
"Central","Agona","NSABA","NSABA HEALTH CENTRE",5.65241,-0.75572,"Not Applicable","Government","Health Center",866,1,8,2,,1,16,7,,"Piped Water;Borehole","Water Closet",,"Water Closet",,"Solid",,1,1,1,"Carried By Ordelies","Pit burning in facility",,,"National Grid",,2,2,2,2,2,2,,1,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,,,,,,,,,,,,,,,,,,,3,2,3,3,3,3,2,2,3,3,0,0,6,,1,1,2,1,,"Disposable","Boiling pot",,1,,,,2,2,1,1,1,,,,1,,,,,1,,,,,,,1,
"Central","Agona","Nyakrom","Nyakrom Health Centre",5.60867,-0.79676,"Not Applicable","Government","Health Center",,1,8,2,,1,27,6,,"Piped Water","Water Closet",,"Water Closet",,,,,,,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,1,2,2,2,98,,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,3,3,3,3,10,10,6,5,2,2,1,1,6,6,1,1,1,1,,"Disposable","Autoclave;Sterilizers",,,,1,,2,2,,3,1,,,2,,,,,,2,,1,,,,,2,
"Ashanti","Ahafo-Ano North","Manfo","Manfo Health Centre",6.94531,-2.23044,"Not Applicable","Government","Health Center",143,1,2,2,,1,5,0,,"Borehole","KVIP",,"KVIP",,"Solid",,1,2,1,"Carried By Ordelies","Surface burning in facility",,"Sewerage System","National Grid",,2,1,2,2,2,2,,2,2,2,1,1,1,2,2,1,2,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,2,2,,,1,1,1,1,,,4,4,1,1,,,,"Disposable","Boiling pot",,1,0,0,0,1,1,0,1,1,,,,,,,,,,,,,,,,1,
"Ashanti","Ahafo-Ano North","Anyinasuso","Anyinasuso Health Centre",6.95913,-2.10037,"Not Applicable","Government","Health Center",108,1,1,2,,1,0,0,0,"Borehole","KVIP",,"KVIP",,"Solid",,1,2,2,"Carried By Ordelies","Crude dumping in facility",,"Sewerage System",,,2,1,2,2,2,2,,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,1,1,0,0,2,2,1,1,0,0,,"Disposable","Boiling pot",,1,,,,1,,,2,,,,1,,,,,,,,,,,,,2,
"Ashanti","Ahafo-Ano North","Betiako","Betiako Health Centre",6.86638,-2.20685,"Not Applicable","Government","Health Center",366,1,2,2,2,1,12,0,,"Borehole","KVIP",,"KVIP",,"Solid",,2,2,2,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","Generator",,2,1,2,2,2,2,,1,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,0,0,,"Disposable","Boiling pot",,1,,,,1,1,,1,1,,,,,,,,,,,,,,,,3,
"Ashanti","Ahafo-Ano North","Subriso","Subriso Health Centre",6.82263,-2.28563,"Not Applicable","Government","Health Center",83,1,2,2,2,1,0,0,0,"Borehole","KVIP",,"Water Closet",,"Solid",,1,2,2,"Carried By Ordelies","Pit burning in facility",,,"Generator",,2,1,2,2,2,2,,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,2,1,2,1,0,0,1,1,1,1,0,0,,"Disposable","Boiling pot",,1,,,,,1,,,,,,1,,,,,,,,,,,,,4,
"Ashanti","Ahafo-Ano South","Pokukrom","Essienkyem Health Centre",6.97584,-1.84784,"Not Applicable","Government","Health Center",41,1,4,2,,1,,,,"Borehole","Improved Pit Latrine",,"Improved Pit Latrine",,"Solid",,1,2,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid;Generator",,2,2,2,2,2,2,,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,3,,1,1,1,1,,,2,2,0,0,0,0,,"Disposable","Boiling pot",,1,,,,1,,,1,,,,,,,,1,,,,,,,,,1,
"Ashanti","Ahafo-Ano South","Mpasaso","Mpasaso Health Centre",6.80274,-2.13864,"Not Applicable","Government","Health Center",363,1,2,2,,2,11,4,0,"Borehole","Water Closet;Open Pit Latrine",,"Open Pit Latrine",,"Solid",,1,2,2,"Carried By Ordelies","Pit burning in facility",,,"National Grid",,2,1,1,2,2,2,,1,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,3,2,3,3,2,1,2,1,6,2,2,2,2,0,1,1,0,0,,"Disposable","Boiling pot",,1,,,,1,2,,1,1,,,,,,,,,,,,,,,,4,
"Ashanti","Ahafo-Ano South","Pokukrom","Pokukrom Health Centre",7.00378,-1.95239,"Not Applicable","Government","Health Center",350,1,2,2,,1,15,,,"Borehole","KVIP",,"KVIP",,"Solid",,1,2,2,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","None",,2,1,2,2,2,2,,1,2,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,5,3,1,1,1,1,0,0,3,3,0,0,1,1,,"Disposable","Boiling pot",,1,,,,1,1,0,1,1,,,,,,,1,,,,,,,,,2,
"Ashanti","Ahafo-Ano South","Mankranso","Sabronum  Health Centre",7.08809,-1.89095,"Extension","Government","Health Center",209,2,3,2,,1,8,,,"Borehole","Improved Pit Latrine",,"Improved Pit Latrine",,,,1,2,1,"Carried By Ordelies","Pit burning in facility",,,"National Grid",,2,1,2,2,2,2,,1,2,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,3,2,1,1,1,1,,,3,3,,,,,,"Disposable","Boiling pot",,1,,,,1,2,,4,,,,,,,,1,,,,,,,,,1,
"Central","Ajumako-Enyan-Essiam","Ajumako Bisease","Bisease Health Center",5.46482,-0.98895,"Extension","Government","Health Center",365,1,6,2,,,15,3,,"Piped Water","Water Closet",,"Water Closet",,,,2,2,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,2,2,2,2,2,,1,2,2,,1,1,,1,,,,,,,1,1,1,,1,1,,1,1,,1,,,1,1,,,,,,,,,,,,,,,,,,,2,2,2,1,3,2,1,1,1,,,,3,3,1,1,1,1,,"Disposable","Boiling pot",,1,,,,2,4,,2,1,,,,,,,,,1,,,,,,,,
"Central","Ajumako-Enyan-Essiam","Enyan Maim","Enyan Abaasa Health Center",5.35401,-0.95244,"Not Applicable","Government","Health Center",222,1,5,2,,1,10,10,,"Piped Water;Rain Water","KVIP",,"Water Closet;KVIP",,"Solid",,1,1,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,1,2,2,2,2,,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,2,2,4,,,,2,1,3,2,,,10,,0,,1,,,"Disposable","Boiling pot",,1,,1,,2,2,1,2,1,,,,,,,,,,,,,,,,,
"Central","Ajumako-Enyan-Essiam","Nkwantanum","Nkwantanum Health Centre",5.41199,-0.97646,"Not Applicable","Government","Health Center",460,1,6,2,,1,20,,,"Piped Water","Water Closet",,"Water Closet",,"Solid;Liquid",,2,2,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,1,2,2,2,2,,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,3,2,3,3,20,20,3,3,2,2,1,0,2,,1,1,2,2,,"Disposable","Boiling pot",,1,,,,2,4,2,2,1,,,,1,,,,,2,,,,,,,5,
"Volta","Akatsi","Akatsi","Akatsi Health Center",6.13877,0.80901,"Not Applicable","Government","Health Center",441,2,4,2,0,1,25,0,0,"Piped Water","KVIP",,"KVIP",,"Solid;Liquid",,1,2,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,1,1,2,2,2,2,,1,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,4,3,4,4,5,5,3,3,2,2,1,1,3,3,1,1,1,1,,"Disposable;Auto-destruct","Boiling pot",,1,,,,,4,,2,1,,,,,,,,,3,1,,,,,3,11,
"Volta","Akatsi","Ave-Dakpa","Ave-Afiadenyigba Health Center",6.33083,0.87924,"Not Applicable","Government","Health Center",,0,0,2,0,1,7,0,0,"Borehole","KVIP",,"KVIP",,"Solid;Liquid",,1,2,2,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,1,2,2,2,2,,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,,"Disposable;Auto-destruct","Boiling pot",,1,,,,1,1,,,,,,,,,,,,,,,,,,,,
"Volta","Akatsi","Ave-Dakpa","Ave-Dakpa Health Center",6.36786,0.85184,"Not Applicable","Government","Health Center",1305,2,2,2,0,1,16,0,0,"Borehole","KVIP",,"KVIP",,"Solid;Liquid",,1,2,2,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,1,2,1,2,2,,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,6,3,6,6,10,10,3,3,1,1,1,1,10,10,2,2,0,0,,"Disposable;Auto-destruct","Boiling pot",,1,,,,,2,,1,1,,,,,,,,,,,,,,,,4,
"Volta","Akatsi","Avenorpeme","Avenorpedo Health Center",6.05781,0.85014,"Not Applicable","Government","Health Center",84,0,0,2,0,2,0,0,0,"Piped Water;Open Well","KVIP",,"KVIP",,"Solid",,2,2,1,"Wheel Barrows","Pit burning in facility",,"Sewerage System","National Grid",,2,1,2,2,2,,,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,1,1,0,0,0,1,1,1,1,0,,,"Disposable;Auto-destruct",,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"Volta","Akatsi","..Avenorpeme","Avenorpeme Health center",6.00101,0.82452,"Not Applicable","Government","Health Center",114,1,4,2,0,1,2,1,0,"Piped Water","KVIP",,"KVIP",,"Solid;Liquid",,1,2,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,2,2,1,2,2,,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,5,0,5,5,5,1,2,2,1,1,2,2,3,3,1,1,0,0,,"Disposable;Auto-destruct","Boiling pot","Vacuum",1,,,,1,2,1,,,,,,,,,,,,,,,,,,2,
"Volta","Akatsi","Gefia","Gefia Health Center",6.15753,0.85427,"Not Applicable","Government","Health Center",80,1,4,2,0,2,0,0,0,"Rain Water","KVIP",,"KVIP",,"Solid",,1,2,1,"Carried By Ordelies","Pit burning in facility",,,,,2,2,2,2,2,2,,1,2,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,4,2,3,2,12,12,3,3,3,2,0,0,11,11,1,1,1,0,,"Disposable;Auto-destruct","Sterilizers;Boiling pot",,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,
"Eastern","Akwapim North","Adukrom","Adukrom health centre",6.00807,-0.08046,"Not Applicable","Government","Health Center",1035,1,8,2,0,2,9,0,0,"Piped Water","Water Closet;KVIP",,"Water Closet;KVIP",,"Solid",,1,1,2,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,1,2,2,2,2,,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,4,4,0,0,2,1,1,1,1,1,0,0,2,2,1,1,1,1,,"Disposable","Boiling pot",,1,0,0,,3,2,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
"Eastern","Akwapim North","Adawso health centre","Adwasi health centre",5.94825,-0.21067,"Under renovation","Government","Health Center",300,1,1,2,0,1,9,0,,"Borehole;Rain Water","KVIP",,"KVIP",,"Solid",,1,1,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,1,2,2,2,2,,1,2,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,6,2,1,1,2,2,0,0,3,3,1,1,0,0,,"Disposable","Autoclave;Sterilizers",,1,0,0,,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,
"Eastern","Akwapim North","Akropong","Ajropong health centre",5.98148,-0.0779,"Not Applicable","Government","Health Center",0,1,5,2,0,2,4,0,0,"Piped Water","Water Closet",,"Water Closet",,"Solid",,1,1,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System",,,2,1,2,2,2,,,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,4,4,,,3,3,2,1,4,3,,,2,2,1,1,0,0,,"Disposable","Boiling pot",,1,0,0,,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
"Eastern","Akwapim North","Okrakdjo","Okrakwadjo health centre",6.10866,-0.10573,"Not Applicable","Government","Health Center",416,2,6,2,0,2,8,0,0,"Rain Water","Water Closet",,"Water Closet",,"Solid",,1,1,1,"Carried By Ordelies","Incineration  in facility",,"Sewerage System","National Grid",,2,1,2,2,2,2,,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,1,0,0,3,3,0,0,1,1,,"Disposable","Boiling pot",,1,0,0,,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,
"Eastern","Akwapim South","Pakro","Pakro health centre",5.90582,-0.0178,"Not Applicable","Government","Health Center",54,1,2,2,0,1,6,5,7,"Borehole","Improved Pit Latrine",,"Improved Pit Latrine",,"Solid",,1,1,2,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,1,2,2,2,2,,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,4,4,1,1,1,1,0,0,4,4,1,1,1,1,,"Disposable","Sterilizers",,1,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"Ashanti","Amansie Central","Numereso","Numereso Health Center",6.07568,-1.85459,"Not Applicable","Government","Health Center",0,0,0,2,,2,0,0,,"Borehole","KVIP",,"KVIP",,"Solid",,1,2,1,"Carried By Ordelies","Crude dumping in facility",,,"None",,2,2,2,2,2,2,,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,3,1,1,0,0,0,0,1,1,0,0,,"Disposable",,"Parazone",1,,,,,2,,,,,,,,,,,,,,,,,,,,
"Ashanti","Amansie East","Asiwa","Asiwa Health Centre",6.42344,-1.33434,"Not Applicable","Government","Health Center",175,1,2,2,,1,13,6,0,"Borehole","Improved Pit Latrine",,"Improved Pit Latrine",,"Solid;Liquid",,2,2,1,"Carried By Ordelies","Bury within in facility",,"Sewerage System","Generator",,2,1,2,2,2,2,,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,2,1,2,2,,,2,1,1,1,,,,,1,1,,,,"Disposable","Boiling pot","Disinfectants",1,,,,1,1,,2,1,,,,,,,,,,,,,,,,3,
"Ashanti","Amansie West","Manso Edubia","Ankam Health Centre.",6.41624,-1.92863,"Not Applicable","Government","Health Center",443,1,2,2,,1,35,,,"Borehole","KVIP",,"KVIP",,"Solid",,1,2,1,"Carried By Ordelies","Pit burning in facility",,,"None",,2,2,2,2,2,2,,1,2,2,1,1,1,2,1,1,,,,1,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,2,2,2,2,5,5,2,2,1,1,0,0,5,5,1,1,0,0,,"Disposable","Boiling pot",,1,,,,,2,,,,,,,,,,,,,,,,,,,2,
"Ashanti","Amansie West","Assuowin","Assuowin Health Center",6.53656,-1.86502,"Not Applicable","Government","Health Center",139,1,4,2,,1,5,,,"Rain Water","Improved Pit Latrine",,"Improved Pit Latrine",,"Solid;Liquid",,2,2,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System","National Grid",,2,2,2,1,2,2,,1,2,2,1,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,1,1,1,1,3,3,1,1,1,1,,,3,3,1,1,,,,"Disposable",,"Parazone",1,,,,,2,,3,1,,,1,,,,,,,,,,,,,5,
"Ashanti","Amansie West","Manso Nkwanta","Manso Abore Health Center",6.44627,-1.97764,"Not Applicable","Government","Health Center",124,1,3,2,,1,13,,,"Borehole","Water Closet",,"Water Closet",,"Solid",,1,2,1,"Carried By Ordelies","Pit burning in facility",,,"National Grid",,2,2,2,2,2,2,,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,2,2,1,1,6,6,1,1,1,1,0,0,2,2,,,,,,"Disposable","Pressure pots",,1,,,,,1,,2,1,,,,,,,,,,1,,,,,,2,
"Ashanti","Amansie West","Manso Adubia","Manso Edubia Health Center",6.40256,-1.92957,"Not Applicable","Government","Health Center",2875,1,2,2,,1,8,,,"Covered Well","KVIP",,"Water Closet",,"Solid",,1,2,1,"Carried By Ordelies","Pit burning in facility",,,"National Grid",,2,2,2,1,2,2,,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,1,0,0,2,2,1,1,0,0,,"Disposable","Boiling pot",,1,,,,1,1,,1,1,,,,1,,,,,1,1,,,,,,2,
"Ashanti","Amansie West","Tontokrom","Manso Tontokrom Health Centre",6.24929,-1.99483,"Not Applicable","Government","Health Center",51,1,4,2,,1,7,,,"Borehole","KVIP",,"KVIP",,"Solid",,2,2,1,"Carried By Ordelies","Surface burning in facility",,,"Generator",,2,2,2,2,1,2,,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,1,1,1,1,3,3,1,1,1,1,0,0,2,2,0,0,0,0,,"Disposable",,"Parazone",1,,,,1,,,2,,,,,,,,,,,,,,,,,2,
"Ashanti","Amansie West","Assouwin","Mpatuom MCH",6.54088,-1.93215,"Not Applicable","Government","Health Center",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ashanti","Amansie West","Tontonkrom","Odaho MCH",6.27381,-1.96832,"Not Applicable","Government","Health Center",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western","AOWIN-SUAMAN","ENCHI","ACHIMFO H. CENTRE",5.78423,-2.72278,"Not Applicable","Government","Health Center",241,,,2,,1,,,,"Rain Water","Improved Pit Latrine",,"Improved Pit Latrine",,"Solid",,2,2,1,"Carried By Ordelies","Pit burning in facility",,,"National Grid",,2,2,2,2,2,,,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,,,4,,4,4,,,,,,"Disposable","Boiling pot",,1,,,,,1,1,,,,,,,,,,,,,,,,,,1,
"Western","AOWIN-SUAMAN","YIWABRA","ACQUAI ALLAH HEALTH CENTRE",5.88419,-2.66443,"Not Applicable","Government","Health Center",52,1,3,2,,1,8,,,"Borehole","Improved Pit Latrine",,"Water Closet",,"Solid;Liquid",,1,1,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System",,,2,2,2,2,2,2,,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,2,2,2,2,,1,1,1,1,1,1,,4,4,1,1,1,1,,"Disposable","Boiling pot",,1,,,,,2,,,1,,,,,,,,,,,,,,,,,
"Western","AOWIN-SUAMAN","DADIESO","AKONTOMBRA NKWANTA H. CENTRE",5.97557,-2.94089,"Not Applicable","Government","Health Center",110,1,3,2,,1,6,,,"Covered Well","KVIP",,"KVIP",,"Solid;Liquid",,1,1,1,"Carried By Ordelies","Pit burning in facility",,"Sewerage System",,,2,2,2,2,2,,,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,98,1,2,2,2,1,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,1,,5,5,1,1,,,,,"Disposable","Boiling pot",,1,,,,1,1,,,1,,,,,,,,,,,,,,,,2,
